Source apportionment for 150 cities
commit 6a045405445885d5976afee7b0f674567d072dd9
emissions cdf = Z:/pisonen/SHERPA/pm25_slidingWindows_emepChimere/chimere/BC_emi_PM25_Y.nc
concentrations cdf = Z:/pisonen/SHERPA/pm25_slidingWindows_emepChimere/chimere/BC_conc_PM25_Y.nc
model folder = Z:/pisonen/SHERPA/pm25_slidingWindows_emepChimere/chimere/SR_PM25_Y.nc
model;pollutant;target;source;snap;precursor;potential;relative_potential;potency;target_conc_basecase;delta_conc;DE
sherpa_chimere;PM25;Graz;Graz_National;2;SOx;2.314673e-02;1.612613e-01;3.319507e-06;1.435355e+01;1.157336e-02;3.486471e+03
sherpa_chimere;PM25;Graz;Graz_National;3;NH3;2.322345e-03;1.617958e-02;1.084930e-05;1.435355e+01;1.161172e-03;1.070274e+02
sherpa_chimere;PM25;Graz;Graz_National;3;NMVOC;3.986604e-04;2.777433e-03;1.533470e-07;1.435355e+01;1.993302e-04;1.299864e+03
sherpa_chimere;PM25;Graz;Graz_National;3;NOx;4.325685e-02;3.013668e-01;3.170610e-06;1.435355e+01;2.162842e-02;6.821534e+03
sherpa_chimere;PM25;Graz;Graz_National;3;PPM;2.446303e-02;1.704319e-01;2.605178e-05;1.435355e+01;1.223151e-02;4.695077e+02
sherpa_chimere;PM25;Graz;Graz_National;3;SOx;2.732937e-02;1.904014e-01;3.676326e-06;1.435355e+01;1.366468e-02;3.716940e+03
sherpa_chimere;PM25;Graz;Graz_National;4;NH3;2.087628e-03;1.454433e-02;9.651709e-06;1.435355e+01;1.043814e-03;1.081481e+02
sherpa_chimere;PM25;Graz;Graz_National;4;NMVOC;1.210841e-03;8.435828e-03;1.716817e-07;1.435355e+01;6.054205e-04;3.526413e+03
sherpa_chimere;PM25;Graz;Graz_National;4;NOx;5.158372e-03;3.593795e-02;3.978739e-06;1.435355e+01;2.579186e-03;6.482421e+02
sherpa_chimere;PM25;Graz;Graz_National;4;PPM;4.737378e-02;3.300492e-01;2.273867e-05;1.435355e+01;2.368689e-02;1.041701e+03
sherpa_chimere;PM25;Graz;Graz_National;4;SOx;6.046586e-03;4.212606e-02;4.476139e-06;1.435355e+01;3.023293e-03;6.754243e+02
