Source apportionment for 150 cities
commit 6a045405445885d5976afee7b0f674567d072dd9
emissions cdf = Z:/pisonen/SHERPA/pm25_slidingWindows_emepChimere/emep/full domain/BC_emi_PM25_Y_SNAP.nc
concentrations cdf = Z:/pisonen/SHERPA/pm25_slidingWindows_emepChimere/emep/full domain/BC_conc_PM25_Y_emep.nc
model folder = Z:/pisonen/SHERPA/pm25_slidingWindows_emepChimere/emep/full domain/SR_SURF_ug_PM25_rh50.nc
model;pollutant;target;source;snap;precursor;potential;relative_potential;potency;target_conc_basecase;delta_conc;DE
sherpa_emep;PM25;Alicante;Alicante_International;1;SOx;2.829265e-02;2.851998e-01;8.278631e-09;9.920292e+00;1.414633e-02;1.708776e+06
sherpa_emep;PM25;Alicante;Alicante_International;2;NH3;6.779697e-04;6.834171e-03;2.248412e-08;9.920292e+00;3.389848e-04;1.507663e+04
sherpa_emep;PM25;Alicante;Alicante_International;2;NMVOC;2.553996e-03;2.574517e-02;2.306928e-09;9.920292e+00;1.276998e-03;5.535492e+05
sherpa_emep;PM25;Alicante;Alicante_International;2;NOx;4.124388e-03;4.157527e-02;7.113532e-09;9.920292e+00;2.062194e-03;2.898974e+05
sherpa_emep;PM25;Alicante;Alicante_International;2;PPM;6.557889e-02;6.610580e-01;1.011081e-07;9.920292e+00;3.278944e-02;3.243010e+05
sherpa_emep;PM25;Alicante;Alicante_International;2;SOx;1.490321e-02;1.502295e-01;2.129886e-08;9.920292e+00;7.451603e-03;3.498592e+05
sherpa_emep;PM25;Alicante;Alicante_International;3;NH3;1.127071e-04;1.136127e-03;2.386734e-08;9.920292e+00;5.635355e-05;2.361115e+03
sherpa_emep;PM25;Alicante;Alicante_International;3;NMVOC;1.399007e-04;1.410247e-03;1.610090e-09;9.920292e+00;6.995033e-05;4.344498e+04
sherpa_emep;PM25;Alicante;Alicante_International;3;NOx;5.492508e-03;5.536640e-02;6.630807e-09;9.920292e+00;2.746254e-03;4.141659e+05
sherpa_emep;PM25;Alicante;Alicante_International;3;PPM;7.029688e-03;7.086171e-02;7.592012e-08;9.920292e+00;3.514844e-03;4.629661e+04
sherpa_emep;PM25;Alicante;Alicante_International;3;SOx;2.740860e-02;2.762883e-01;3.286749e-08;9.920292e+00;1.370430e-02;4.169561e+05
sherpa_emep;PM25;Alicante;Alicante_International;4;NH3;1.354537e-03;1.365420e-02;1.748042e-08;9.920292e+00;6.772685e-04;3.874440e+04
sherpa_emep;PM25;Alicante;Alicante_International;4;NMVOC;1.857070e-03;1.871991e-02;2.205197e-09;9.920292e+00;9.285351e-04;4.210667e+05
sherpa_emep;PM25;Alicante;Alicante_International;4;NOx;6.558603e-04;6.611301e-03;4.325728e-09;9.920292e+00;3.279302e-04;7.580923e+04
sherpa_emep;PM25;Alicante;Alicante_International;4;PPM;2.616245e-02;2.637266e-01;6.049623e-08;9.920292e+00;1.308123e-02;2.162321e+05
sherpa_emep;PM25;Alicante;Alicante_International;4;SOx;2.002100e-02;2.018187e-01;5.981007e-08;9.920292e+00;1.001050e-02;1.673715e+05
sherpa_emep;PM25;Alicante;Alicante_International;5;NH3;6.759968e-05;6.814283e-04;3.071672e-08;9.920292e+00;3.379984e-05;1.100373e+03
sherpa_emep;PM25;Alicante;Alicante_International;5;NMVOC;8.647478e-04;8.716959e-03;3.336006e-09;9.920292e+00;4.323739e-04;1.296082e+05
sherpa_emep;PM25;Alicante;Alicante_International;5;NOx;1.699245e-06;1.712899e-05;2.959989e-10;9.920292e+00;8.496227e-07;2.870358e+03
sherpa_emep;PM25;Alicante;Alicante_International;5;PPM;8.972783e-05;9.044878e-04;2.332899e-08;9.920292e+00;4.486392e-05;1.923097e+03
sherpa_emep;PM25;Alicante;Alicante_International;5;SOx;2.758229e-06;2.780391e-05;2.408631e-07;9.920292e+00;1.379115e-06;5.725719e+00
sherpa_emep;PM25;Alicante;Alicante_International;6;NH3;4.789140e-06;4.827620e-05;3.217535e-08;9.920292e+00;2.394570e-06;7.442251e+01
sherpa_emep;PM25;Alicante;Alicante_International;6;NMVOC;7.157114e-03;7.214620e-02;2.620810e-09;9.920292e+00;3.578557e-03;1.365439e+06
sherpa_emep;PM25;Alicante;Alicante_International;6;NOx;6.418298e-08;6.469868e-07;1.325342e-09;9.920292e+00;3.209149e-08;2.421375e+01
sherpa_emep;PM25;Alicante;Alicante_International;6;PPM;8.802629e-05;8.873357e-04;3.722701e-08;9.920292e+00;4.401314e-05;1.182291e+03
sherpa_emep;PM25;Alicante;Alicante_International;6;SOx;1.684006e-06;1.697536e-05;2.225266e-07;9.920292e+00;8.420028e-07;3.783830e+00
sherpa_emep;PM25;Alicante;Alicante_International;7;NH3;2.426306e-03;2.445801e-02;2.586152e-08;9.920292e+00;1.213153e-03;4.690960e+04
sherpa_emep;PM25;Alicante;Alicante_International;7;NMVOC;2.452185e-03;2.471888e-02;2.172899e-09;9.920292e+00;1.226093e-03;5.642657e+05
sherpa_emep;PM25;Alicante;Alicante_International;7;NOx;2.424251e-02;2.443730e-01;7.015860e-09;9.920292e+00;1.212126e-02;1.727693e+06
sherpa_emep;PM25;Alicante;Alicante_International;7;PPM;2.453230e-02;2.472942e-01;1.335786e-07;9.920292e+00;1.226615e-02;9.182723e+04
sherpa_emep;PM25;Alicante;Alicante_International;7;SOx;3.434018e-04;3.461609e-03;6.192460e-08;9.920292e+00;1.717009e-04;2.772741e+03
sherpa_emep;PM25;Alicante;Alicante_International;8;NH3;5.202337e-06;5.244138e-05;1.364656e-08;9.920292e+00;2.601169e-06;1.906099e+02
sherpa_emep;PM25;Alicante;Alicante_International;8;NMVOC;7.936570e-04;8.000339e-03;3.019145e-09;9.920292e+00;3.968285e-04;1.314374e+05
sherpa_emep;PM25;Alicante;Alicante_International;8;NOx;6.504641e-03;6.556905e-02;6.307937e-09;9.920292e+00;3.252320e-03;5.155917e+05
sherpa_emep;PM25;Alicante;Alicante_International;8;PPM;9.459842e-03;9.535850e-02;1.353811e-07;9.920292e+00;4.729921e-03;3.493782e+04
sherpa_emep;PM25;Alicante;Alicante_International;8;SOx;3.510686e-03;3.538894e-02;5.378994e-08;9.920292e+00;1.755343e-03;3.263330e+04
sherpa_emep;PM25;Alicante;Alicante_International;9;NH3;3.712946e-03;3.742779e-02;2.627301e-08;9.920292e+00;1.856473e-03;7.066084e+04
sherpa_emep;PM25;Alicante;Alicante_International;9;NMVOC;3.219353e-04;3.245220e-03;2.355857e-09;9.920292e+00;1.609676e-04;6.832657e+04
sherpa_emep;PM25;Alicante;Alicante_International;9;NOx;3.990605e-05;4.022669e-04;7.841998e-09;9.920292e+00;1.995302e-05;2.544380e+03
sherpa_emep;PM25;Alicante;Alicante_International;9;PPM;8.827655e-03;8.898584e-02;1.221908e-07;9.920292e+00;4.413828e-03;3.612241e+04
sherpa_emep;PM25;Alicante;Alicante_International;9;SOx;1.750317e-04;1.764380e-03;1.042816e-07;9.920292e+00;8.751584e-05;8.392263e+02
sherpa_emep;PM25;Barcelona;Barcelona_City;10;NH3;1.188456e-02;7.325349e-02;2.790545e-04;1.622389e+01;5.942281e-03;2.129434e+01
sherpa_emep;PM25;Barcelona;Barcelona_City;10;NMVOC;9.634049e-05;5.938188e-04;1.118859e-05;1.622389e+01;4.817025e-05;4.305302e+00
sherpa_emep;PM25;Barcelona;Barcelona_City;10;NOx;3.577026e-05;2.204790e-04;2.325654e-05;1.622389e+01;1.788513e-05;7.690365e-01
sherpa_emep;PM25;Barcelona;Barcelona_City;10;PPM;4.110931e-03;2.533876e-02;8.955157e-04;1.622389e+01;2.055465e-03;2.295287e+00
sherpa_emep;PM25;Barcelona;Barcelona_City;10;SOx;1.109629e-04;6.839477e-04;2.167732e-04;1.622389e+01;5.548145e-05;2.559424e-01
sherpa_emep;PM25;Barcelona;Barcelona_City;1;NH3;9.050329e-03;5.578398e-02;9.783991e-04;1.622389e+01;4.525165e-03;4.625070e+00
sherpa_emep;PM25;Barcelona;Barcelona_City;1;NMVOC;1.445450e-03;8.909397e-03;2.818091e-05;1.622389e+01;7.227252e-04;2.564592e+01
sherpa_emep;PM25;Barcelona;Barcelona_City;1;NOx;7.070517e-02;4.358091e-01;6.199957e-05;1.622389e+01;3.535259e-02;5.702069e+02
sherpa_emep;PM25;Barcelona;Barcelona_City;1;PPM;5.584217e-03;3.441972e-02;1.873984e-03;1.622389e+01;2.792108e-03;1.489932e+00
sherpa_emep;PM25;Barcelona;Barcelona_City;1;SOx;1.010255e-02;6.226962e-02;1.578318e-04;1.622389e+01;5.051276e-03;3.200418e+01
sherpa_emep;PM25;Barcelona;Barcelona_City;2;NH3;4.888863e-02;3.013374e-01;6.686921e-04;1.622389e+01;2.444432e-02;3.655542e+01
sherpa_emep;PM25;Barcelona;Barcelona_City;2;NMVOC;1.365268e-02;8.415172e-02;1.892969e-05;1.622389e+01;6.826340e-03;3.606154e+02
sherpa_emep;PM25;Barcelona;Barcelona_City;2;NOx;9.898153e-02;6.100976e-01;4.537420e-05;1.622389e+01;4.949077e-02;1.090725e+03
sherpa_emep;PM25;Barcelona;Barcelona_City;2;PPM;5.954621e-01;3.670280e+00;1.606910e-03;1.622389e+01;2.977311e-01;1.852817e+02
sherpa_emep;PM25;Barcelona;Barcelona_City;2;SOx;3.963841e-01;2.443213e+00;4.245129e-04;1.622389e+01;1.981921e-01;4.668694e+02
sherpa_emep;PM25;Barcelona;Barcelona_City;3;NH3;3.938264e-03;2.427448e-02;4.568646e-04;1.622389e+01;1.969132e-03;4.310100e+00
sherpa_emep;PM25;Barcelona;Barcelona_City;3;NMVOC;2.275547e-03;1.402590e-02;1.452242e-05;1.622389e+01;1.137773e-03;7.834597e+01
sherpa_emep;PM25;Barcelona;Barcelona_City;3;NOx;1.360989e-01;8.388796e-01;3.092958e-05;1.622389e+01;6.804943e-02;2.200141e+03
sherpa_emep;PM25;Barcelona;Barcelona_City;3;PPM;1.772153e-01;1.092311e+00;1.202269e-03;1.622389e+01;8.860763e-02;7.370036e+01
sherpa_emep;PM25;Barcelona;Barcelona_City;3;SOx;9.389933e-01;5.787721e+00;2.827306e-04;1.622389e+01;4.694967e-01;1.660580e+03
sherpa_emep;PM25;Barcelona;Barcelona_City;4;NH3;3.568033e-01;2.199247e+00;4.420471e-04;1.622389e+01;1.784017e-01;4.035807e+02
sherpa_emep;PM25;Barcelona;Barcelona_City;4;NMVOC;3.266347e-02;2.013295e-01;1.433932e-05;1.622389e+01;1.633173e-02;1.138947e+03
sherpa_emep;PM25;Barcelona;Barcelona_City;4;NOx;6.746574e-03;4.158421e-02;3.004184e-05;1.622389e+01;3.373287e-03;1.122863e+02
sherpa_emep;PM25;Barcelona;Barcelona_City;4;PPM;8.769369e-02;5.405221e-01;1.168507e-03;1.622389e+01;4.384685e-02;3.752381e+01
sherpa_emep;PM25;Barcelona;Barcelona_City;4;SOx;4.457045e-01;2.747211e+00;3.222857e-04;1.622389e+01;2.228522e-01;6.914742e+02
sherpa_emep;PM25;Barcelona;Barcelona_City;5;NH3;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_City;5;NMVOC;6.436307e-03;3.967180e-02;1.524704e-05;1.622389e+01;3.218154e-03;2.110675e+02
sherpa_emep;PM25;Barcelona;Barcelona_City;5;NOx;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_City;5;PPM;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_City;5;SOx;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_City;6;NH3;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_City;6;NMVOC;2.919438e-01;1.799469e+00;1.627738e-05;1.622389e+01;1.459719e-01;8.967775e+03
sherpa_emep;PM25;Barcelona;Barcelona_City;6;NOx;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_City;6;PPM;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_City;6;SOx;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_City;7;NH3;1.687119e-01;1.039898e+00;5.378984e-04;1.622389e+01;8.435594e-02;1.568250e+02
sherpa_emep;PM25;Barcelona;Barcelona_City;7;NMVOC;8.567962e-02;5.281079e-01;1.810201e-05;1.622389e+01;4.283981e-02;2.366578e+03
sherpa_emep;PM25;Barcelona;Barcelona_City;7;NOx;5.256814e-01;3.240169e+00;3.674368e-05;1.622389e+01;2.628407e-01;7.153357e+03
sherpa_emep;PM25;Barcelona;Barcelona_City;7;PPM;8.007311e-01;4.935507e+00;1.460971e-03;1.622389e+01;4.003656e-01;2.740408e+02
sherpa_emep;PM25;Barcelona;Barcelona_City;7;SOx;5.509616e-03;3.395990e-02;3.452179e-04;1.622389e+01;2.754808e-03;7.979910e+00
sherpa_emep;PM25;Barcelona;Barcelona_City;8;NH3;1.131574e-04;6.974740e-04;4.053435e-04;1.622389e+01;5.657870e-05;1.395821e-01
sherpa_emep;PM25;Barcelona;Barcelona_City;8;NMVOC;1.920710e-03;1.183878e-02;1.325017e-05;1.622389e+01;9.603549e-04;7.247867e+01
sherpa_emep;PM25;Barcelona;Barcelona_City;8;NOx;8.353270e-02;5.148748e-01;2.873751e-05;1.622389e+01;4.176635e-02;1.453374e+03
sherpa_emep;PM25;Barcelona;Barcelona_City;8;PPM;1.955702e-01;1.205446e+00;1.228512e-03;1.622389e+01;9.778510e-02;7.959635e+01
sherpa_emep;PM25;Barcelona;Barcelona_City;8;SOx;3.333299e-01;2.054562e+00;2.973535e-04;1.622389e+01;1.666649e-01;5.604943e+02
sherpa_emep;PM25;Barcelona;Barcelona_City;9;NH3;7.944983e-01;4.897090e+00;5.186330e-04;1.622389e+01;3.972491e-01;7.659542e+02
sherpa_emep;PM25;Barcelona;Barcelona_City;9;NMVOC;1.008577e-02;6.216615e-02;1.278603e-05;1.622389e+01;5.042883e-03;3.944058e+02
sherpa_emep;PM25;Barcelona;Barcelona_City;9;NOx;1.466937e-04;9.041836e-04;2.423335e-05;1.622389e+01;7.334686e-05;3.026691e+00
sherpa_emep;PM25;Barcelona;Barcelona_City;9;PPM;1.591747e-01;9.811135e-01;1.508239e-03;1.622389e+01;7.958737e-02;5.276841e+01
sherpa_emep;PM25;Barcelona;Barcelona_City;9;SOx;7.601666e-04;4.685478e-03;2.707241e-04;1.622389e+01;3.800833e-04;1.403951e+00
sherpa_emep;PM25;Barcelona;Barcelona_Comm;10;NH3;7.979770e-02;4.918532e-01;9.997815e-05;1.622389e+01;3.989885e-02;3.990757e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;10;NMVOC;2.091254e-04;1.288997e-03;3.742107e-06;1.622389e+01;1.045627e-04;2.794219e+01
sherpa_emep;PM25;Barcelona;Barcelona_Comm;10;NOx;7.776941e-05;4.793513e-04;7.737025e-06;1.622389e+01;3.888471e-05;5.025796e+00
sherpa_emep;PM25;Barcelona;Barcelona_Comm;10;PPM;1.084277e-02;6.683211e-02;2.980573e-04;1.622389e+01;5.421383e-03;1.818906e+01
sherpa_emep;PM25;Barcelona;Barcelona_Comm;10;SOx;2.414759e-04;1.488397e-03;7.188263e-05;1.622389e+01;1.207379e-04;1.679654e+00
sherpa_emep;PM25;Barcelona;Barcelona_Comm;1;NH3;4.184478e-04;2.579208e-03;1.394048e-04;1.622389e+01;2.092239e-04;1.500836e+00
sherpa_emep;PM25;Barcelona;Barcelona_Comm;1;NMVOC;6.997187e-05;4.312892e-04;4.536202e-06;1.622389e+01;3.498594e-05;7.712606e+00
sherpa_emep;PM25;Barcelona;Barcelona_Comm;1;NOx;3.304099e-03;2.036564e-02;9.376320e-06;1.622389e+01;1.652049e-03;1.761938e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;1;PPM;2.909081e-04;1.793085e-03;3.661259e-04;1.622389e+01;1.454540e-04;3.972788e-01
sherpa_emep;PM25;Barcelona;Barcelona_Comm;1;SOx;9.421263e-04;5.807032e-03;8.295113e-05;1.622389e+01;4.710631e-04;5.678803e+00
sherpa_emep;PM25;Barcelona;Barcelona_Comm;2;NH3;6.255741e-03;3.855883e-02;1.865205e-04;1.622389e+01;3.127871e-03;1.676958e+01
sherpa_emep;PM25;Barcelona;Barcelona_Comm;2;NMVOC;4.528863e-03;2.791478e-02;5.177185e-06;1.622389e+01;2.264431e-03;4.373866e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;2;NOx;1.253336e-02;7.725254e-02;1.263026e-05;1.622389e+01;6.266682e-03;4.961641e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;2;PPM;1.647831e-01;1.015682e+00;4.342198e-04;1.622389e+01;8.239156e-02;1.897462e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;2;SOx;4.970119e-02;3.063458e-01;1.171235e-04;1.622389e+01;2.485060e-02;2.121743e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;3;NH3;2.433885e-03;1.500186e-02;1.949336e-04;1.622389e+01;1.216943e-03;6.242858e+00
sherpa_emep;PM25;Barcelona;Barcelona_Comm;3;NMVOC;1.237490e-03;7.627581e-03;6.399746e-06;1.622389e+01;6.187450e-04;9.668275e+01
sherpa_emep;PM25;Barcelona;Barcelona_Comm;3;NOx;6.859628e-02;4.228104e-01;1.304331e-05;1.622389e+01;3.429814e-02;2.629558e+03
sherpa_emep;PM25;Barcelona;Barcelona_Comm;3;PPM;9.070969e-02;5.591120e-01;5.186661e-04;1.622389e+01;4.535485e-02;8.744518e+01
sherpa_emep;PM25;Barcelona;Barcelona_Comm;3;SOx;4.777236e-01;2.944569e+00;1.222392e-04;1.622389e+01;2.388618e-01;1.954053e+03
sherpa_emep;PM25;Barcelona;Barcelona_Comm;4;NH3;1.836033e-01;1.131685e+00;1.951565e-04;1.622389e+01;9.180163e-02;4.704000e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;4;NMVOC;1.699284e-02;1.047396e-01;6.415036e-06;1.622389e+01;8.496418e-03;1.324454e+03
sherpa_emep;PM25;Barcelona;Barcelona_Comm;4;NOx;3.447839e-03;2.125162e-02;1.320856e-05;1.622389e+01;1.723919e-03;1.305153e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;4;PPM;1.038689e-01;6.402221e-01;4.671213e-04;1.622389e+01;5.193445e-02;1.111798e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;4;SOx;1.853210e-01;1.142273e+00;1.207914e-04;1.622389e+01;9.266051e-02;7.671120e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;5;NH3;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_Comm;5;NMVOC;2.740896e-03;1.689420e-02;5.976723e-06;1.622389e+01;1.370448e-03;2.292975e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;5;NOx;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_Comm;5;PPM;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_Comm;5;SOx;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_Comm;6;NH3;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_Comm;6;NMVOC;1.166913e-01;7.192563e-01;6.347833e-06;1.622389e+01;5.834566e-02;9.191430e+03
sherpa_emep;PM25;Barcelona;Barcelona_Comm;6;NOx;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_Comm;6;PPM;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_Comm;6;SOx;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_Comm;7;NH3;5.845420e-02;3.602971e-01;1.648991e-04;1.622389e+01;2.922710e-02;1.772424e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;7;NMVOC;2.735660e-02;1.686193e-01;5.329484e-06;1.622389e+01;1.367830e-02;2.566534e+03
sherpa_emep;PM25;Barcelona;Barcelona_Comm;7;NOx;1.786731e-01;1.101297e+00;1.078955e-05;1.622389e+01;8.933656e-02;8.279915e+03
sherpa_emep;PM25;Barcelona;Barcelona_Comm;7;PPM;2.688308e-01;1.657006e+00;4.285833e-04;1.622389e+01;1.344154e-01;3.136273e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;7;SOx;1.833340e-03;1.130025e-02;1.001672e-04;1.622389e+01;9.166699e-04;9.151398e+00
sherpa_emep;PM25;Barcelona;Barcelona_Comm;8;NH3;6.908321e-05;4.258117e-04;1.755039e-04;1.622389e+01;3.454160e-05;1.968139e-01
sherpa_emep;PM25;Barcelona;Barcelona_Comm;8;NMVOC;6.369542e-04;3.926027e-03;5.737085e-06;1.622389e+01;3.184771e-04;5.551200e+01
sherpa_emep;PM25;Barcelona;Barcelona_Comm;8;NOx;1.598024e-02;9.849820e-02;1.218293e-05;1.622389e+01;7.990118e-03;6.558453e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;8;PPM;3.074193e-02;1.894856e-01;4.999745e-04;1.622389e+01;1.537097e-02;3.074350e+01
sherpa_emep;PM25;Barcelona;Barcelona_Comm;8;SOx;1.639467e-02;1.010527e-01;1.526248e-04;1.622389e+01;8.197335e-03;5.370908e+01
sherpa_emep;PM25;Barcelona;Barcelona_Comm;9;NH3;2.744188e-01;1.691450e+00;1.937425e-04;1.622389e+01;1.372094e-01;7.082050e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;9;NMVOC;3.620376e-03;2.231510e-02;5.875018e-06;1.622389e+01;1.810188e-03;3.081162e+02
sherpa_emep;PM25;Barcelona;Barcelona_Comm;9;NOx;3.443200e-05;2.122303e-04;1.068313e-05;1.622389e+01;1.721600e-05;1.611512e+00
sherpa_emep;PM25;Barcelona;Barcelona_Comm;9;PPM;5.127914e-02;3.160719e-01;4.557769e-04;1.622389e+01;2.563957e-02;5.625465e+01
sherpa_emep;PM25;Barcelona;Barcelona_Comm;9;SOx;3.563109e-04;2.196212e-03;1.204604e-04;1.622389e+01;1.781555e-04;1.478955e+00
sherpa_emep;PM25;Barcelona;Barcelona_National;10;NH3;6.860603e-01;4.228705e+00;2.175345e-06;1.622389e+01;3.430302e-01;1.576900e+05
sherpa_emep;PM25;Barcelona;Barcelona_National;10;NMVOC;1.450809e-03;8.942424e-03;4.731077e-08;1.622389e+01;7.254044e-04;1.533275e+04
sherpa_emep;PM25;Barcelona;Barcelona_National;10;NOx;5.382420e-04;3.317590e-03;9.790071e-08;1.622389e+01;2.691210e-04;2.748918e+03
sherpa_emep;PM25;Barcelona;Barcelona_National;10;PPM;7.882716e-02;4.858710e-01;4.346775e-06;1.622389e+01;3.941358e-02;9.067315e+03
sherpa_emep;PM25;Barcelona;Barcelona_National;10;SOx;1.680267e-03;1.035675e-02;9.063430e-07;1.622389e+01;8.401333e-04;9.269485e+02
sherpa_emep;PM25;Barcelona;Barcelona_National;1;NH3;7.940743e-04;4.894477e-03;1.393086e-06;1.622389e+01;3.970372e-04;2.850055e+02
sherpa_emep;PM25;Barcelona;Barcelona_National;1;NMVOC;3.239539e-04;1.996771e-03;6.000021e-08;1.622389e+01;1.619769e-04;2.699606e+03
sherpa_emep;PM25;Barcelona;Barcelona_National;1;NOx;1.124502e-02;6.931148e-02;1.272032e-07;1.622389e+01;5.622508e-03;4.420100e+04
sherpa_emep;PM25;Barcelona;Barcelona_National;1;PPM;6.157803e-03;3.795516e-02;3.339247e-06;1.622389e+01;3.078901e-03;9.220345e+02
sherpa_emep;PM25;Barcelona;Barcelona_National;1;SOx;4.917289e-02;3.030894e-01;9.909177e-07;1.622389e+01;2.458644e-02;2.481179e+04
sherpa_emep;PM25;Barcelona;Barcelona_National;2;NH3;1.870889e-03;1.153170e-02;1.971168e-06;1.622389e+01;9.354447e-04;4.745636e+02
sherpa_emep;PM25;Barcelona;Barcelona_National;2;NMVOC;2.683830e-03;1.654246e-02;8.605356e-08;1.622389e+01;1.341915e-03;1.559395e+04
sherpa_emep;PM25;Barcelona;Barcelona_National;2;NOx;3.740361e-03;2.305465e-02;1.340188e-07;1.622389e+01;1.870180e-03;1.395461e+04
sherpa_emep;PM25;Barcelona;Barcelona_National;2;PPM;8.886765e-02;5.477581e-01;6.910520e-06;1.622389e+01;4.443382e-02;6.429881e+03
sherpa_emep;PM25;Barcelona;Barcelona_National;2;SOx;1.491950e-02;9.196010e-02;1.229028e-06;1.622389e+01;7.459751e-03;6.069637e+03
sherpa_emep;PM25;Barcelona;Barcelona_National;3;NH3;7.771523e-04;4.790173e-03;2.104457e-06;1.622389e+01;3.885762e-04;1.846444e+02
sherpa_emep;PM25;Barcelona;Barcelona_National;3;NMVOC;2.727084e-04;1.680907e-03;9.545411e-08;1.622389e+01;1.363542e-04;1.428479e+03
sherpa_emep;PM25;Barcelona;Barcelona_National;3;NOx;1.449579e-02;8.934843e-02;2.017058e-07;1.622389e+01;7.247894e-03;3.593301e+04
sherpa_emep;PM25;Barcelona;Barcelona_National;3;PPM;1.801141e-02;1.110178e-01;8.438420e-06;1.622389e+01;9.005704e-03;1.067226e+03
sherpa_emep;PM25;Barcelona;Barcelona_National;3;SOx;9.728605e-02;5.996470e-01;1.934021e-06;1.622389e+01;4.864302e-02;2.515123e+04
sherpa_emep;PM25;Barcelona;Barcelona_National;4;NH3;3.730347e-02;2.299293e-01;2.780764e-06;1.622389e+01;1.865174e-02;6.707413e+03
sherpa_emep;PM25;Barcelona;Barcelona_National;4;NMVOC;3.978093e-03;2.451998e-02;8.808941e-08;1.622389e+01;1.989046e-03;2.257986e+04
sherpa_emep;PM25;Barcelona;Barcelona_National;4;NOx;1.454823e-03;8.967169e-03;1.050360e-07;1.622389e+01;7.274116e-04;6.925353e+03
sherpa_emep;PM25;Barcelona;Barcelona_National;4;PPM;2.756089e-02;1.698785e-01;4.147861e-06;1.622389e+01;1.378045e-02;3.322302e+03
sherpa_emep;PM25;Barcelona;Barcelona_National;4;SOx;8.000056e-02;4.931035e-01;1.124876e-06;1.622389e+01;4.000028e-02;3.555973e+04
sherpa_emep;PM25;Barcelona;Barcelona_National;5;NH3;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_National;5;NMVOC;1.097259e-03;6.763230e-03;8.709799e-08;1.622389e+01;5.486294e-04;6.298990e+03
sherpa_emep;PM25;Barcelona;Barcelona_National;5;NOx;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_National;5;PPM;2.837685e-05;1.749078e-04;2.500764e-06;1.622389e+01;1.418842e-05;5.673634e+00
sherpa_emep;PM25;Barcelona;Barcelona_National;5;SOx;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
sherpa_emep;PM25;Barcelona;Barcelona_National;6;NH3;0.000000e+00;0.000000e+00;nan;1.622389e+01;0.000000e+00;nan
